GEOID,Tract,Tract Number,Neighborhood,Location,Latitude,Longitude,City Boundaries_from_22pk_kkuz,Los Angeles Incorporated Cities,DPW_CITY_BOUNDARIES_from_dmu2_xaer,la_county_tracts_from_jczq_z5ui,Neighborhoods_from_9utn_waje,L.A. City Boundaries and Annexations/Detachments
1400000US06037122122,"Census Tract 1221.22, Los Angeles County, California",122122,Sun Valley,"(34.220949, -118.3717735)",34.220949,-118.3717735,76,76,305,529,228,305
1400000US06037122200,"Census Tract 1222, Los Angeles County, California",122200,Sun Valley,"(34.214391, -118.3596165)",34.214391,-118.3596165,76,76,305,1578,228,305
1400000US06037122410,"Census Tract 1224.10, Los Angeles County, California",122410,Sun Valley,"(34.204063, -118.3921485)",34.204063,-118.3921485,76,76,305,297,228,305
1400000US06037122420,"Census Tract 1224.20, Los Angeles County, California",122420,Sun Valley,"(34.203194, -118.3834125)",34.203194,-118.3834125,76,76,305,33,228,305
1400000US06037123010,"Census Tract 1230.10, Los Angeles County, California",123010,Sun Valley,"(34.202326, -118.374682)",34.202326,-118.374682,76,76,305,1579,228,305
1400000US06037123020,"Census Tract 1230.20, Los Angeles County, California",123020,Sun Valley,"(34.2048255, -118.366247)",34.2048255,-118.366247,76,76,305,771,228,305
1400000US06037123103,"Census Tract 1231.03, Los Angeles County, California",123103,North Hollywood,"(34.1906295, -118.365029)",34.1906295,-118.365029,76,76,305,298,166,305
1400000US06037123104,"Census Tract 1231.04, Los Angeles County, California",123104,North Hollywood,"(34.183057, -118.364585)",34.183057,-118.364585,76,76,305,533,166,305
1400000US06037123203,"Census Tract 1232.03, Los Angeles County, California",123203,North Hollywood,"(34.195833, -118.392147)",34.195833,-118.392147,76,76,305,1580,166,305
1400000US06037123204,"Census Tract 1232.04, Los Angeles County, California",123204,North Hollywood,"(34.193936, -118.39433)",34.193936,-118.39433,76,76,305,1580,166,305
1400000US06037123205,"Census Tract 1232.05, Los Angeles County, California",123205,North Hollywood,"(34.194979, -118.383413)",34.194979,-118.383413,76,76,305,1900,166,305
1400000US06037123206,"Census Tract 1232.06, Los Angeles County, California",123206,North Hollywood,"(34.1941185, -118.3746795)",34.1941185,-118.3746795,76,76,305,1581,166,305
1400000US06037123301,"Census Tract 1233.01, Los Angeles County, California",123301,North Hollywood,"(34.199392, -118.401141)",34.199392,-118.401141,76,76,305,1582,166,305
1400000US06037123303,"Census Tract 1233.03, Los Angeles County, California",123303,Valley Glen,"(34.1975515, -118.411425)",34.1975515,-118.411425,76,76,305,772,240,305
1400000US06037123304,"Census Tract 1233.04, Los Angeles County, California",123304,Valley Glen,"(34.19712, -118.4056305)",34.19712,-118.4056305,76,76,305,299,240,305
1400000US06037123410,"Census Tract 1234.10, Los Angeles County, California",123410,Valley Glen,"(34.197565, -118.4224435)",34.197565,-118.4224435,76,76,305,34,240,305
1400000US06037123420,"Census Tract 1234.20, Los Angeles County, California",123420,Valley Glen,"(34.1939335, -118.418128)",34.1939335,-118.418128,76,76,305,1583,240,305
1400000US06037123510,"Census Tract 1235.10, Los Angeles County, California",123510,Valley Glen,"(34.195752, -118.4268885)",34.195752,-118.4268885,76,76,305,773,240,305
1400000US06037123520,"Census Tract 1235.20, Los Angeles County, California",123520,Valley Glen,"(34.190302, -118.4244185)",34.190302,-118.4244185,76,76,305,2284,240,305
1400000US06037123601,"Census Tract 1236.01, Los Angeles County, California",123601,Valley Glen,"(34.177484, -118.417834)",34.177484,-118.417834,76,76,305,1584,240,305
1400000US06037123602,"Census Tract 1236.02, Los Angeles County, California",123602,Valley Glen,"(34.1794765, -118.42688)",34.1794765,-118.42688,76,76,305,530,240,305
1400000US06037123700,"Census Tract 1237, Los Angeles County, California",123700,Valley Glen,"(34.184859, -118.409517)",34.184859,-118.409517,76,76,305,300,240,305
1400000US06037123800,"Census Tract 1238, Los Angeles County, California",123800,Valley Glen,"(34.181224, -118.400846)",34.181224,-118.400846,76,76,305,774,240,305
1400000US06037123901,"Census Tract 1239.01, Los Angeles County, California",123901,North Hollywood,"(34.1848585, -118.394806)",34.1848585,-118.394806,76,76,305,1585,166,305
1400000US06037123902,"Census Tract 1239.02, Los Angeles County, California",123902,North Hollywood,"(34.176766, -118.3921365)",34.176766,-118.3921365,76,76,305,1586,166,305
1400000US06037124000,"Census Tract 1240, Los Angeles County, California",124000,Valley Village,"(34.162959, -118.4048165)",34.162959,-118.4048165,76,76,305,775,241,305
1400000US06037124102,"Census Tract 1241.02, Los Angeles County, California",124102,North Hollywood,"(34.175783, -118.383398)",34.175783,-118.383398,76,76,305,301,166,305
1400000US06037124103,"Census Tract 1241.03, Los Angeles County, California",124103,North Hollywood,"(34.1884915, -118.3834125)",34.1884915,-118.3834125,76,76,305,2221,166,305
1400000US06037124104,"Census Tract 1241.04, Los Angeles County, California",124104,North Hollywood,"(34.1848615, -118.383409)",34.1848615,-118.383409,76,76,305,1901,166,305
1400000US06037124105,"Census Tract 1241.05, Los Angeles County, California",124105,North Hollywood,"(34.181229, -118.383405)",34.181229,-118.383405,76,76,305,534,166,305
1400000US06037124201,"Census Tract 1242.01, Los Angeles County, California",124201,North Hollywood,"(34.1848665, -118.374674)",34.1848665,-118.374674,76,76,305,35,166,305
1400000US06037124203,"Census Tract 1242.03, Los Angeles County, California",124203,North Hollywood,"(34.177602, -118.3746645)",34.177602,-118.3746645,76,76,305,1587,166,305
1400000US06037124204,"Census Tract 1242.04, Los Angeles County, California",124204,North Hollywood,"(34.1739735, -118.3746565)",34.1739735,-118.3746565,76,76,305,1784,166,305
1400000US06037124300,"Census Tract 1243, Los Angeles County, California",124300,North Hollywood,"(34.175793, -118.36403)",34.175793,-118.36403,76,76,305,302,166,305
1400000US06037124400,"Census Tract 1244, Los Angeles County, California",124400,Valley Glen,"(34.1738495, -118.409707)",34.1738495,-118.409707,76,76,305,1630,240,305
1400000US06037124500,"Census Tract 1245, Los Angeles County, California",124500,Valley Glen,"(34.1741095, -118.4246955)",34.1741095,-118.4246955,76,76,305,776,240,305
1400000US06037124600,"Census Tract 1246, Los Angeles County, California",124600,Sherman Oaks,"(34.161935, -118.4268715)",34.161935,-118.4268715,76,76,305,2344,211,305
1400000US06037124902,"Census Tract 1249.02, Los Angeles County, California",124902,Valley Village,"(34.170222, -118.4008735)",34.170222,-118.4008735,76,76,305,1631,241,305
1400000US06037124903,"Census Tract 1249.03, Los Angeles County, California",124903,Valley Village,"(34.1666115, -118.4008715)",34.1666115,-118.4008715,76,76,305,573,241,305
1400000US06037125100,"Census Tract 1251, Los Angeles County, California",125100,Valley Village,"(34.1648815, -118.39212)",34.1648815,-118.39212,76,76,305,36,241,305
1400000US06037125200,"Census Tract 1252, Los Angeles County, California",125200,Valley Village,"(34.1648915, -118.383369)",34.1648915,-118.383369,76,76,305,1632,241,305
1400000US06037125310,"Census Tract 1253.10, Los Angeles County, California",125310,North Hollywood,"(34.1685345, -118.3668635)",34.1685345,-118.3668635,76,76,305,2222,166,305
1400000US06037125320,"Census Tract 1253.20, Los Angeles County, California",125320,North Hollywood,"(34.1667075, -118.3702555)",34.1667075,-118.3702555,76,76,305,2285,166,305
1400000US06037125401,"Census Tract 1254.01, Los Angeles County, California",125401,North Hollywood,"(34.1612765, -118.374603)",34.1612765,-118.374603,76,76,305,227,166,305
1400000US06037125402,"Census Tract 1254.02, Los Angeles County, California",125402,North Hollywood,"(34.1568065, -118.3734175)",34.1568065,-118.3734175,76,76,305,1302,166,305
1400000US06037125501,"Census Tract 1255.01, Los Angeles County, California",125501,North Hollywood,"(34.1621865, -118.365879)",34.1621865,-118.365879,76,76,305,303,166,305
1400000US06037125502,"Census Tract 1255.02, Los Angeles County, California",125502,Toluca Lake,"(34.1564755, -118.3658595)",34.1564755,-118.3658595,76,76,305,743,231,305
1400000US06037125600,"Census Tract 1256, Los Angeles County, California",125600,Toluca Lake,"(34.1588915, -118.355607)",34.1588915,-118.355607,76,76,305,1633,231,305
1400000US06037127102,"Census Tract 1271.02, Los Angeles County, California",127102,Van Nuys,"(34.206446, -118.4443775)",34.206446,-118.4443775,76,76,305,324,244,305
1400000US06037127103,"Census Tract 1271.03, Los Angeles County, California",127103,Van Nuys,"(34.2046925, -118.42898)",34.2046925,-118.42898,76,76,305,744,244,305
1400000US06037127104,"Census Tract 1271.04, Los Angeles County, California",127104,Van Nuys,"(34.2056005, -118.4356785)",34.2056005,-118.4356785,76,76,305,1634,244,305
1400000US06037127210,"Census Tract 1272.10, Los Angeles County, California",127210,Van Nuys,"(34.2080785, -118.45744)",34.2080785,-118.45744,76,76,305,325,244,305
1400000US06037127220,"Census Tract 1272.20, Los Angeles County, California",127220,Van Nuys,"(34.2047635, -118.4531115)",34.2047635,-118.4531115,76,76,305,325,244,305
1400000US06037127300,"Census Tract 1273, Los Angeles County, California",127300,Van Nuys,"(34.2087545, -118.4697515)",34.2087545,-118.4697515,76,76,305,37,244,305
1400000US06037127400,"Census Tract 1274, Los Angeles County, California",127400,Van Nuys,"(34.211219, -118.4794785)",34.211219,-118.4794785,76,76,305,2003,244,305
1400000US06037127520,"Census Tract 1275.20, Los Angeles County, California",127520,Van Nuys,"(34.2182555, -118.469623)",34.2182555,-118.469623,76,76,305,1635,244,305
1400000US06037127603,"Census Tract 1276.03, Los Angeles County, California",127603,Van Nuys,"(34.19575, -118.479983)",34.19575,-118.479983,76,76,305,228,244,305
1400000US06037127604,"Census Tract 1276.04, Los Angeles County, California",127604,Van Nuys,"(34.199296, -118.479612)",34.199296,-118.479612,76,76,305,535,244,305
1400000US06037127605,"Census Tract 1276.05, Los Angeles County, California",127605,Van Nuys,"(34.1902705, -118.485831)",34.1902705,-118.485831,76,76,305,745,244,305
1400000US06037127606,"Census Tract 1276.06, Los Angeles County, California",127606,Van Nuys,"(34.190276, -118.4777465)",34.190276,-118.4777465,76,76,305,1636,244,305
1400000US06037127711,"Census Tract 1277.11, Los Angeles County, California",127711,Van Nuys,"(34.1871595, -118.4701935)",34.1871595,-118.4701935,76,76,305,326,244,305
1400000US06037127712,"Census Tract 1277.12, Los Angeles County, California",127712,Van Nuys,"(34.197487, -118.4701995)",34.197487,-118.4701995,76,76,305,746,244,305
1400000US06037127803,"Census Tract 1278.03, Los Angeles County, California",127803,Van Nuys,"(34.197557, -118.4530895)",34.197557,-118.4530895,76,76,305,1303,244,305
1400000US06037127804,"Census Tract 1278.04, Los Angeles County, California",127804,Van Nuys,"(34.197493, -118.461823)",34.197493,-118.461823,76,76,305,525,244,305
1400000US06037127805,"Census Tract 1278.05, Los Angeles County, California",127805,Van Nuys,"(34.192108, -118.457452)",34.192108,-118.457452,76,76,305,1637,244,305
1400000US06037127806,"Census Tract 1278.06, Los Angeles County, California",127806,Van Nuys,"(34.1886615, -118.457449)",34.1886615,-118.457449,76,76,305,1622,244,305
1400000US06037127910,"Census Tract 1279.10, Los Angeles County, California",127910,Van Nuys,"(34.197562, -118.444372)",34.197562,-118.444372,76,76,305,1304,244,305
1400000US06037127920,"Census Tract 1279.20, Los Angeles County, California",127920,Van Nuys,"(34.197565, -118.435622)",34.197565,-118.435622,76,76,305,327,244,305
1400000US06037128101,"Census Tract 1281.01, Los Angeles County, California",128101,Valley Glen,"(34.1902995, -118.4356175)",34.1902995,-118.4356175,76,76,305,38,240,305
1400000US06037128102,"Census Tract 1281.02, Los Angeles County, California",128102,Van Nuys,"(34.190296, -118.444351)",34.190296,-118.444351,76,76,305,1536,244,305
1400000US06037128210,"Census Tract 1282.10, Los Angeles County, California",128210,Van Nuys,"(34.183584, -118.4443465)",34.183584,-118.4443465,76,76,305,1537,244,305
1400000US06037128220,"Census Tract 1282.20, Los Angeles County, California",128220,Valley Glen,"(34.1832715, -118.4356135)",34.1832715,-118.4356135,76,76,305,747,240,305
1400000US06037128302,"Census Tract 1283.02, Los Angeles County, California",128302,Van Nuys,"(34.18353, -118.4596295)",34.18353,-118.4596295,76,76,305,352,244,305
1400000US06037128303,"Census Tract 1283.03, Los Angeles County, California",128303,Van Nuys,"(34.18356, -118.4530775)",34.18356,-118.4530775,76,76,305,748,244,305
1400000US06037128400,"Census Tract 1284, Los Angeles County, California",128400,Van Nuys,"(34.178852, -118.461253)",34.178852,-118.461253,76,76,305,1538,244,305
1400000US06037128500,"Census Tract 1285, Los Angeles County, California",128500,Sherman Oaks,"(34.1703025, -118.4443375)",34.1703025,-118.4443375,76,76,305,2165,211,305
1400000US06037128601,"Census Tract 1286.01, Los Angeles County, California",128601,Valley Glen,"(34.1781255, -118.439977)",34.1781255,-118.439977,76,76,305,39,240,305
1400000US06037128602,"Census Tract 1286.02, Los Angeles County, California",128602,Sherman Oaks,"(34.1712145, -118.4356065)",34.1712145,-118.4356065,76,76,305,1539,211,305
1400000US06037128702,"Census Tract 1287.02, Los Angeles County, California",128702,Sherman Oaks,"(34.1600075, -118.439966)",34.1600075,-118.439966,76,76,305,1305,211,305
1400000US06037128801,"Census Tract 1288.01, Los Angeles County, California",128801,Sherman Oaks,"(34.1684665, -118.46564)",34.1684665,-118.46564,76,76,305,353,211,305
1400000US06037128802,"Census Tract 1288.02, Los Angeles County, California",128802,Sherman Oaks,"(34.1684825, -118.455251)",34.1684825,-118.455251,76,76,305,1540,211,305
1400000US06037128910,"Census Tract 1289.10, Los Angeles County, California",128910,Sherman Oaks,"(34.160867, -118.4590905)",34.160867,-118.4590905,76,76,305,749,211,305
1400000US06037131010,"Census Tract 1310.10, Los Angeles County, California",131010,Reseda,"(34.214552, -118.541108)",34.214552,-118.541108,76,76,305,354,190,305
1400000US06037131020,"Census Tract 1310.20, Los Angeles County, California",131020,Reseda,"(34.1992525, -118.5399945)",34.1992525,-118.5399945,76,76,305,2223,190,305
1400000US06037131100,"Census Tract 1311, Los Angeles County, California",131100,Lake Balboa,"(34.2148095, -118.505505)",34.2148095,-118.505505,76,76,305,1541,127,305
1400000US06037131200,"Census Tract 1312, Los Angeles County, California",131200,Lake Balboa,"(34.2147545, -118.514238)",34.2147545,-118.514238,76,76,305,750,127,305
1400000US06037131300,"Census Tract 1313, Los Angeles County, California",131300,Reseda,"(34.2146895, -118.5229705)",34.2146895,-118.5229705,76,76,305,1542,190,305
1400000US06037131400,"Census Tract 1314, Los Angeles County, California",131400,Reseda,"(34.214622, -118.531704)",34.214622,-118.531704,76,76,305,536,190,305
1400000US06037131600,"Census Tract 1316, Los Angeles County, California",131600,Reseda,"(34.214462, -118.553111)",34.214462,-118.553111,76,76,305,229,190,305
1400000US06037131701,"Census Tract 1317.01, Los Angeles County, California",131701,Reseda,"(34.2046655, -118.5578915)",34.2046655,-118.5578915,76,76,305,355,190,305
1400000US06037131702,"Census Tract 1317.02, Los Angeles County, California",131702,Reseda,"(34.2046775, -118.548712)",34.2046775,-118.548712,76,76,305,40,190,305
1400000US06037131800,"Census Tract 1318, Los Angeles County, California",131800,Reseda,"(34.2047035, -118.527322)",34.2047035,-118.527322,76,76,305,1543,190,305
1400000US06037131900,"Census Tract 1319, Los Angeles County, California",131900,Lake Balboa,"(34.2047185, -118.50986)",34.2047185,-118.50986,76,76,305,1544,127,305
1400000US06037132001,"Census Tract 1320.01, Los Angeles County, California",132001,Lake Balboa,"(34.1920605, -118.5142095)",34.1920605,-118.5142095,76,76,305,751,127,305
1400000US06037132002,"Census Tract 1320.02, Los Angeles County, California",132002,Lake Balboa,"(34.193829, -118.5098475)",34.193829,-118.5098475,76,76,305,751,127,305
1400000US06037132101,"Census Tract 1321.01, Los Angeles County, California",132101,Lake Balboa,"(34.1902625, -118.495655)",34.1902625,-118.495655,76,76,305,752,127,305
1400000US06037132102,"Census Tract 1321.02, Los Angeles County, California",132102,Lake Balboa,"(34.20352, -118.4967605)",34.20352,-118.4967605,76,76,305,1545,127,305
1400000US06037132300,"Census Tract 1323, Los Angeles County, California",132300,Reseda,"(34.1974585, -118.5273115)",34.1974585,-118.5273115,76,76,305,2166,190,305
1400000US06037132501,"Census Tract 1325.01, Los Angeles County, California",132501,Reseda,"(34.197466, -118.548712)",34.197466,-118.548712,76,76,305,526,190,305
1400000US06037132502,"Census Tract 1325.02, Los Angeles County, California",132502,Reseda,"(34.190734, -118.5471015)",34.190734,-118.5471015,76,76,305,1546,190,305
1400000US06037132700,"Census Tract 1327, Los Angeles County, California",132700,Reseda,"(34.189425, -118.527258)",34.189425,-118.527258,76,76,305,1306,190,305
1400000US06037132900,"Census Tract 1329, Los Angeles County, California",132900,Encino,"(34.185127, -118.525918)",34.185127,-118.525918,76,76,305,357,83,305
1400000US06037133000,"Census Tract 1330, Los Angeles County, California",133000,Reseda,"(34.1944835, -118.557871)",34.1944835,-118.557871,76,76,305,1547,190,305
1400000US06037133100,"Census Tract 1331, Los Angeles County, California",133100,Tarzana,"(34.185206, -118.5447525)",34.185206,-118.5447525,76,76,305,753,229,305
